"pitches","player_id","player_name","api_game_date_month_text","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
96,694384,"Schanuel, Nolan","Mar/Apr",389,24.7,0.214,0.071,0.246,0.286,0.269,0.297,0.237,18,84,86.6,6.4,2253,88.7,88.87,8,75,21,0.20000000000000284,6.56,115,146,124,150,287,319,300,"-0.2","0.2","66.3","6.6",96,67,16,0,0,2,18,18.8,9,9.4,2.35052,0.60568,0.425,-0.30646,"91.9",145,32.83582089552239,2.9850746268656714,2.083333333333333,5.86,-1.2,-0.09,2.48,0.302,2,"0.171875",0.322,0.335,"-0.171875",-0.023,-0.020000000000000018,-0.049,-0.028,10.7,"36.6"
96,672761,"Pérez, Wenceel","May",393,24.4,0.241,0.115,0.313,0.356,0.288,0.31,0.265,21,87,89.8,16.4,2239,89.6,89.81,16,83,13,0.20000000000000284,6.4,111,148,119,150,293,322,294,"-0.6","0.6","68.5","6.8",96,67,14,4,3,0,21,21.9,8,8.3,2.26355,0.61366,0.39333,-0.39333,"93.1",175,34.32835820895522,5.970149253731343,4.166666666666666,5.76,-0.82,-0.14,2.38,0.302,4,"0.625",0.326,0.371,"-0.625",-0.024,-0.02400000000000002,-0.015,-0.022,19.3,"38.8"
95,678882,"Rafaela, Ceddanne","May",336,28.3,0.239,0.196,0.274,0.435,0.299,0.243,0.204,22,92,85.7,16.2,2303,89.2,89.58,22,89,6,0.3999999999999915,6.55,104,150,113,145,294,318,291,"-4.7","4.7","68.7","7.3",95,67,14,3,0,5,25,26.3,3,3.2,2.33737,0.5716,0.20316,-0.00379,"92.8",157,35.82089552238806,4.477611940298507,3.1578947368421053,5.68,-0.96,0.11,2.25,0.263,3,"4.963157895",0.229,0.322,"-4.963157895",0.035,0.034,0.113,0.056,24.7,"37.6"
95,686797,"Lee, Brooks","Jul",318,29.9,0.244,0.081,0.264,0.326,0.274,0.295,0.25,21,86,85.5,11.5,2206,90,90.57,8,82,13,0.5999999999999943,6.56,113,148,122,149,292,321,298,"5.4","-5.4","68.0","6.7",95,74,18,1,0,2,14,14.7,7,7.4,2.20084,0.63779,0.43316,-0.43316,"91.9",179,21.62162162162162,5.405405405405405,4.2105263157894735,5.76,-0.84,-0.07,2.44,0.295,4,"-5.670526316",0.303,0.359,"5.670526316",-0.006,-0.008000000000000007,-0.033,-0.021,9.8,"39.3"
95,678882,"Rafaela, Ceddanne","Jun",331,28.7,0.297,0.077,0.413,0.374,0.308,0.252,0.217,27,91,89.4,9.5,2264,88.6,88.98,26,90,5,0.4000000000000057,6.48,107,150,111,147,287,316,291,"-2.5","2.5","68.2","7.4",95,64,22,4,0,1,27,28.4,3,3.2,2.58368,0.51358,0.39779,-0.05716,"93.8",132,42.1875,4.6875,3.1578947368421053,5.61,-0.4,0.12,2.19,0.326,3,"2.637894737",0.25,0.319,"-2.637894737",0.08,0.07600000000000001,0.055,0.056,28.9,"36.0"
94,700250,"Rice, Ben","Jul",370,25.4,0.185,0.309,0.17,0.494,0.317,0.379,0.249,15,81,90.6,16.5,2304,89.1,89.23,22,76,18,0.10000000000000853,6.35,116,144,121,151,287,329,296,"-0.2","0.2","69.5","7.3",94,54,4,4,0,7,30,31.9,9,9.6,2.37553,0.52957,0.16734,-0.09734,"95.2",215,38.88888888888889,25.925925925925924,14.893617021276595,5.74,-0.94,-0.12,2.53,0.266,14,"0.195744681",0.328,0.569,"-0.195744681",-0.064,-0.062,-0.075,-0.062,28.9,"37.2"
94,677800,"Abreu, Wilyer","May",384,24.5,0.233,0.221,0.296,0.453,0.323,0.306,0.206,20,86,89.6,20.3,2208,89.2,89.61,25,83,11,0.3999999999999915,6.54,118,145,120,151,284,320,304,"-0.9","0.9","74.3","7.5",94,58,10,5,1,4,28,29.8,8,8.5,2.34979,0.55656,0.2634,-0.39064,"94.3",192,46.55172413793103,13.793103448275861,8.51063829787234,5.7,-1.31,-0.07,2.27,0.298,8,"0.920212766",0.274,0.435,"-0.920212766",0.027,0.023999999999999966,0.018,0.017,30.1,"36.4"
94,687401,"Ortiz, Joey","Sep/Oct",399,23.6,0.25,0.19,0.292,0.44,0.32,0.274,0.23,21,84,87.8,5.5,2282,89.9,90.42,11,78,16,0.5,6.6,108,149,121,147,306,318,290,"-4.3","4.3","72.3","7.7",94,67,11,6,2,2,19,20.2,6,6.4,2.31713,0.53585,0.42021,0.07298,"93.2",138,35.82089552238806,2.9850746268656714,2.127659574468085,5.64,-0.46,0.05,2.12,0.309,2,"4.563829787",0.294,0.312,"-4.563829787",0.02,0.015000000000000013,0.128,0.046,14.1,"36.1"
94,672761,"Pérez, Wenceel","Jul",363,25.9,0.202,0.191,0.197,0.393,0.276,0.258,0.2,18,89,86.5,16.4,2189,90.1,90.94,13,84,10,0.8000000000000114,6.67,116,147,117,152,292,320,296,"1","-1","69.5","6.9",94,71,11,2,0,5,18,19.1,4,4.3,2.13479,0.69436,0.4967,-0.4967,"92.2",166,25.352112676056336,5.633802816901409,4.25531914893617,5.69,-1.39,-0.11,2.27,0.245,4,"-1.091489362",0.243,0.349,"1.091489362",0.002,0.0020000000000000018,0.044,0.018,15.5,"38.3"
93,681297,"Cowser, Colton","May",387,24,0.188,0.087,0.255,0.275,0.261,0.331,0.221,15,80,91.4,15.2,2219,89.6,89.97,14,70,23,0.4000000000000057,6.5,118,145,119,150,298,324,300,"3.6","-3.6","73.2","7.0",93,56,10,4,0,1,25,26.9,9,9.7,2.29699,0.58467,0.46054,-0.39538,"95.5",197,48.214285714285715,14.285714285714285,8.60215053763441,5.7,-1.09,-0.03,2.21,0.29,8,"-3.894623656",0.324,0.427,"3.894623656",-0.033,-0.03400000000000003,-0.152,-0.07,20,"36.2"
93,691718,"Crow-Armstrong, Pete","Aug",339,27.4,0.306,0.247,0.324,0.553,0.384,0.362,0.284,26,85,90.9,22,2239,88.5,88.8,12,84,9,0.29999999999999716,6.39,111,145,102,149,289,319,299,"-9.9","9.9","70.2","7.2",93,72,15,5,2,4,14,15.1,6,6.5,2.43194,0.56674,0.3088,-0.1538,"94.7",198,47.22222222222222,11.11111111111111,8.60215053763441,5.83,-0.91,-0.11,2.36,0.355,8,"10.646236559",0.335,0.511,"-10.646236559",0.022,0.019999999999999962,0.042,0.022,14.3,"39.0"
92,677587,"Rocchio, Brayan","Mar/Apr",341,27,0.198,0.086,0.25,0.284,0.257,0.29,0.231,16,81,87.4,3.6,2242,88.3,88.37,15,79,13,0.10000000000000853,6.35,113,147,112,149,285,317,295,"3.4","-3.4","68.2","7.1",92,64,9,7,0,0,18,19.6,9,9.8,2.52989,0.42707,0.24099,-0.24099,"92.6",140,26.5625,4.6875,3.260869565217391,5.69,-0.65,-0.05,2.1,0.283,3,"-3.715217391",0.313,0.326,"3.715217391",-0.033,-0.030000000000000027,-0.042,-0.033,19,"35.9"
92,696285,"Young, Jacob","Jul",376,24.5,0.173,0.062,0.237,0.235,0.237,0.27,0.215,14,81,84.4,9.9,2278,88.5,89.09,18,77,15,0.5999999999999943,6.58,104,149,110,147,304,313,287,"1.9","-1.9","66.8","7.1",92,59,10,3,1,0,22,23.9,9,9.8,2.52413,0.42242,0.31011,-0.08424,"91.9",151,32.20338983050847,0,0,5.79,-0.55,-0.03,2.35,0.272,0,"-2.110869565",0.31,0.269,"2.110869565",-0.042,-0.03799999999999998,-0.034,-0.033,23.4,"38.4"
91,681624,"Pages, Andy","Jul",340,26.8,0.205,0.048,0.262,0.253,0.234,0.277,0.228,17,83,87.9,19.7,2286,89.9,90.18,15,80,11,0.29999999999999716,6.44,110,151,123,146,298,319,294,"5.6","-5.6","71.2","7.5",91,65,13,4,0,0,19,20.9,6,6.6,2.38516,0.47538,0.35484,0.08538,"93.4",172,32.30769230769231,4.615384615384616,3.296703296703297,5.64,-1.08,-0.03,2.34,0.264,3,"-6.194505495",0.293,0.309,"6.194505495",-0.023,-0.02899999999999997,-0.056,-0.043,18.8,"36.0"
91,687462,"Horwitz, Spencer","Sep/Oct",365,24.9,0.269,0.179,0.316,0.449,0.354,0.327,0.24,21,78,86.7,16.6,2084,89.6,89.91,12,72,19,0.30000000000001137,6.53,115,145,125,150,290,323,301,"-4.1","4.1","68.8","7.1",91,60,13,5,0,3,19,20.9,10,11,2.29549,0.58333,0.57747,-0.30582,"93.0",176,33.33333333333333,6.666666666666667,4.395604395604396,5.74,-0.81,-0.1,2.27,0.363,4,"4.482417582",0.338,0.4,"-4.482417582",0.029,0.024999999999999967,0.049,0.027,16.7,"37.3"
91,694671,"Langford, Wyatt","Aug",363,25.1,0.215,0.101,0.254,0.316,0.282,0.341,0.247,17,79,90.3,22.6,2327,89.5,89.79,11,72,19,0.29999999999999716,6.48,108,152,123,147,299,326,296,"0.8","-0.8","73.4","7.0",91,61,13,2,0,2,19,20.9,10,11,2.22143,0.66297,0.29056,0.101,"95.1",182,47.540983606557376,13.114754098360656,8.791208791208792,5.78,-1.03,0.12,2.18,0.308,8,"-0.920879121",0.34,0.423,"0.920879121",-0.032,-0.03200000000000003,-0.107,-0.059,15.3,"41.4"
91,681297,"Cowser, Colton","Sep/Oct",400,22.8,0.235,0.21,0.319,0.444,0.331,0.315,0.219,19,81,89,13.8,2156,89,89.1,22,73,18,0.09999999999999432,6.36,117,147,123,152,293,326,305,"3.4","-3.4","71.5","7.2",91,51,11,3,1,4,30,33,10,11,2.49253,0.42589,0.50341,-0.41242,"94.8",173,41.17647058823529,11.76470588235294,6.593406593406594,5.77,-0.98,-0.25,2.23,0.319,6,"-3.71978022",0.305,0.415,"3.71978022",0.016,0.014000000000000012,0.029,0.016,30.1,"36.9"
91,696285,"Young, Jacob","Aug",365,24.9,0.282,0.153,0.328,0.435,0.325,0.293,0.273,24,85,87.5,2.8,2198,89.1,89.56,9,78,13,0.5,6.48,104,148,109,146,303,319,287,"-2.8","2.8","67.1","6.9",91,69,15,7,0,2,17,18.7,4,4.4,2.38626,0.52438,0.40429,-0.01154,"92.8",143,36.231884057971016,1.4492753623188406,1.098901098901099,5.88,-0.77,-0.03,2.43,0.319,1,"3.093406593",0.31,0.349,"-3.093406593",0.009,0.009000000000000008,0.086,0.032,11.5,"35.9"
90,691026,"Winn, Masyn","Mar/Apr",390,23.1,0.295,0.103,0.383,0.397,0.334,0.316,0.277,23,78,88.8,11.7,2288,90.1,90.56,13,73,17,0.5,6.61,106,149,112,146,299,318,286,"-0.3","0.3","68.9","7.4",90,60,17,4,2,0,20,22.2,10,11.1,2.14933,0.69311,0.396,0.018,"93.3",170,30,0,0,5.72,-0.62,0.22,2.28,0.367,0,"0.343333333",0.36,0.329,"-0.343333333",0.018,0.007000000000000006,0.068,0.018,17.8,"39.0"
90,691718,"Crow-Armstrong, Pete","Sep/Oct",333,27,0.229,0.133,0.308,0.361,0.28,0.288,0.22,19,83,88.1,12.9,2265,89.7,90.16,28,83,7,0.5,6.45,109,144,102,149,292,322,300,"-3","3","67.4","7.1",90,55,14,2,0,3,29,32.2,4,4.4,2.25678,0.61584,0.38944,-0.06967,"93.6",181,43.63636363636363,10.909090909090908,6.666666666666667,5.82,-0.46,-0.02,2.25,0.278,6,"3.385555556",0.273,0.381,"-3.385555556",0.009,0.0050000000000000044,-0.02,-0.008,33.7,"37.4"
90,680474,"Schuemann, Max","May",373,24.1,0.272,0.123,0.351,0.395,0.327,0.324,0.247,22,81,90.2,15.6,2338,89.3,89.35,16,75,15,0,6.37,108,152,118,147,299,321,288,"-4","4","68.1","6.7",90,59,16,4,0,2,22,24.4,8,8.9,2.24256,0.65489,0.27367,0.08789,"93.3",193,37.28813559322034,6.779661016949152,4.444444444444445,5.66,-1.03,0.06,2.51,0.344,4,"4.475555556",0.323,0.41,"-4.475555556",0.025,0.020999999999999963,-0.015,0.003,21.3,"36.7"
90,680474,"Schuemann, Max","Jul",362,24.9,0.308,0.141,0.389,0.449,0.375,0.311,0.249,24,78,88.7,11.1,2218,89.9,90.08,13,70,20,0.19999999999998863,6.39,109,150,114,147,303,323,291,"-2.3","2.3","67.1","6.5",90,57,19,2,0,3,21,23.3,11,12.2,2.23722,0.68656,0.48222,0.25222,"92.9",161,36.84210526315789,3.508771929824561,2.2222222222222223,5.81,-1.12,0.08,2.38,0.4,2,"2.563333333",0.349,0.337,"-2.563333333",0.059,0.051000000000000045,0.112,0.064,18.6,"37.9"
90,701538,"Merrill, Jackson","Jul",346,26,0.259,0.153,0.35,0.412,0.292,0.322,0.277,22,85,89.6,17.7,2186,88.9,89.35,23,84,6,0.5,6.6,113,145,118,149,289,320,299,"1.6","-1.6","68.9","7.4",90,61,13,6,2,1,26,28.9,3,3.3,2.35111,0.585,0.38494,-0.36135,"93.9",198,40.98360655737705,9.836065573770492,6.666666666666667,5.73,-1.14,-0.09,2.51,0.278,6,"-1.812222222",0.3,0.438,"1.812222222",-0.018,-0.021999999999999964,-0.026,-0.03,27.4,"37.6"
88,694192,"Chourio, Jackson","Jul",309,28.5,0.317,0.195,0.343,0.512,0.377,0.384,0.327,26,82,90.6,6,2235,89.1,89.49,11,81,7,0.4000000000000057,6.39,107,151,113,147,304,322,291,"-7.4","7.4","71.3","7.4",88,70,16,7,0,3,12,13.6,6,6.8,2.36523,0.5275,0.37818,-0.03432,"95.7",161,48.57142857142857,7.142857142857142,5.681818181818182,5.79,-0.53,-0.01,2.29,0.364,5,"8.367045455",0.373,0.508,"-8.367045455",-0.01,-0.009000000000000008,0.004,-0.007,13.6,"40.5"
87,701538,"Merrill, Jackson","May",308,28.2,0.271,0.082,0.296,0.353,0.28,0.364,0.329,23,85,90.8,10.9,2230,88.5,88.63,11,84,3,0.09999999999999432,6.41,116,146,115,151,284,319,306,"1.6","-1.6","71.5","7.5",87,73,20,1,0,2,12,13.8,2,2.3,2.49172,0.47943,0.21103,-0.16897,"95.3",164,45.20547945205479,5.47945205479452,4.597701149425287,5.8,-0.57,-0.03,2.38,0.287,4,"-1.851724138",0.345,0.506,"1.851724138",-0.058,-0.057999999999999996,-0.153,-0.084,13.1,"39.0"
87,682622,"Marte, Noelvi","Jul",318,27.4,0.177,0.114,0.24,0.291,0.238,0.244,0.193,14,79,85.3,7.3,2309,88.4,88.88,25,77,10,0.5,6.51,109,152,123,147,302,325,289,"3.2","-3.2","69.9","7.4",87,52,9,3,0,2,28,32.2,4,4.6,2.54207,0.40782,0.17897,-0.04954,"92.8",132,32.69230769230769,3.8461538461538463,2.2988505747126435,5.86,-0.66,0.21,2.3,0.241,2,"-3.694252874",0.257,0.281,"3.694252874",-0.016,-0.016000000000000014,0.01,-0.006,32.5,"38.4"
87,677800,"Abreu, Wilyer","Aug",378,23,0.282,0.269,0.354,0.551,0.379,0.34,0.239,22,78,94,23.3,2229,89.2,89.66,23,76,11,0.5,6.53,118,145,120,150,283,322,305,"-6.3","6.3","72.4","7.4",87,53,11,6,0,5,26,29.9,8,9.2,2.34954,0.54816,0.40161,-0.31517,"96.7",211,54.71698113207547,13.20754716981132,8.045977011494253,5.71,-1.41,-0.13,2.2,0.345,7,"7.198850575",0.308,0.487,"-7.198850575",0.043,0.03699999999999998,0.064,0.039,30.3,"37.9"
87,680474,"Schuemann, Max","Jun",352,24.7,0.205,0.041,0.313,0.247,0.26,0.253,0.164,15,73,89.6,18.4,2285,91.3,91.55,20,68,19,0.29999999999999716,6.47,109,150,114,146,302,319,288,"2.8","-2.8","67.1","6.6",87,48,12,3,0,0,27,31,12,13.8,1.93506,0.83897,0.52012,0.44035,"93.0",185,33.33333333333333,6.25,3.4482758620689653,5.83,-1.33,0.06,2.47,0.31,3,"-3.231034483",0.28,0.256,"3.231034483",0.041,0.02999999999999997,-0.009,0.007,29.4,"37.5"
87,683737,"Busch, Michael","Jun",365,23.8,0.297,0.149,0.435,0.446,0.374,0.308,0.213,22,74,89.2,16.3,2175,88.6,89.03,14,62,25,0.4000000000000057,6.53,116,145,121,152,292,321,304,"-2.8","2.8","67.8","7.1",87,48,15,5,0,2,26,29.9,13,14.9,2.37885,0.55897,0.26218,-0.19391,"93.9",182,37.5,8.333333333333332,4.597701149425287,5.67,-1.24,-0.04,2.38,0.402,4,"3.251724138",0.33,0.349,"-3.251724138",0.084,0.07200000000000001,0.097,0.066,22.6,"34.7"
87,687401,"Ortiz, Joey","May",329,26.4,0.307,0.28,0.311,0.587,0.413,0.387,0.301,23,75,87.4,14.9,2355,90.4,90.51,7,72,15,0.09999999999999432,6.41,108,151,116,147,302,318,287,"-6.7","6.7","73.9","7.5",87,65,11,7,1,4,11,12.6,9,10.3,2.07851,0.74609,0.35279,-0.01047,"94.1",172,35.38461538461539,7.6923076923076925,5.747126436781609,5.75,-0.48,-0.2,2.36,0.391,5,"7.737931034",0.39,0.498,"-7.737931034",0.006,0.0010000000000000009,0.089,0.026,9.7,"40.0"
87,677800,"Abreu, Wilyer","Mar/Apr",334,26,0.316,0.211,0.407,0.526,0.392,0.31,0.237,24,76,91,16.7,2136,88.3,88.7,17,73,14,0.4000000000000057,6.53,117,145,123,151,285,319,306,"-5.8","5.8","73.8","7.3",87,56,13,8,1,2,21,24.1,10,11.5,2.35356,0.63966,0.37069,-0.20724,"94.6",170,44.642857142857146,8.928571428571429,5.747126436781609,5.68,-1.1,-0.07,2.19,0.391,5,"6.702298851",0.322,0.378,"-6.702298851",0.079,0.069,0.148,0.082,23.3,"38.4"
86,701538,"Merrill, Jackson","Sep/Oct",321,26.8,0.309,0.259,0.318,0.568,0.39,0.386,0.301,25,81,91.2,15.6,2221,89.8,89.97,10,80,6,0.20000000000000284,6.43,119,147,116,151,288,322,305,"-5.6","5.6","71.3","7.4",86,70,12,9,0,4,11,12.8,5,5.8,2.40488,0.47012,0.3714,-0.28371999999999997,"95.1",193,44.285714285714285,12.857142857142856,10.465116279069768,5.68,-1.15,-0.04,2.43,0.349,9,"6.455813953",0.342,0.563,"-6.455813953",0.008,0.006999999999999951,0.005,0.004,12.5,"36.2"
86,678554,"Mead, Curtis","Mar/Apr",298,28.9,0.228,0.051,0.288,0.278,0.254,0.253,0.21,18,79,89.1,16.8,2272,87.7,87.69,13,74,12,0,6.44,110,151,121,149,303,325,290,"4.3","-4.3","73.1","7.5",86,60,16,1,0,1,19,22.1,4,4.7,2.58314,0.44118,0.25488,-0.12163,"93.5",169,35,3.3333333333333335,2.3255813953488373,5.83,-0.74,0.1,2.21,0.282,2,"-4.979069767",0.266,0.297,"4.979069767",0.018,0.01599999999999996,-0.019,0.001,17.6,"41.5"
86,669224,"Wells, Austin","Aug",343,25.1,0.316,0.224,0.364,0.539,0.395,0.375,0.278,24,76,88.1,16.6,2164,89.6,90.11,17,76,10,0.5,6.58,110,144,120,151,292,327,294,"-8.2","8.2","70.5","7.5",86,59,15,5,0,4,18,20.9,8,9.3,2.22814,0.64105,0.51721,-0.35837,"94.4",193,42.3728813559322,10.16949152542373,6.976744186046512,5.8,-0.98,-0.2,2.22,0.384,6,"9.523255814",0.355,0.508,"-9.523255814",0.038,0.029000000000000026,0.031,0.02,22.4,"39.2"
86,672640,"Lopez, Otto","Jun",282,30.5,0.207,0.049,0.25,0.256,0.21,0.304,0.282,17,82,88.1,3.9,2278,89.2,89.81,15,84,2,0.5999999999999943,6.63,107,150,114,147,304,319,286,"4.4","-4.4","69.5","6.5",86,68,13,4,0,0,15,17.4,2,2.3,2.42593,0.47459,0.2525,-0.03321,"94.1",131,39.705882352941174,4.411764705882353,3.488372093023256,5.69,-0.62,0.15,2.17,0.224,3,"-5.154651163",0.296,0.408,"5.154651163",-0.075,-0.07199999999999998,-0.152,-0.094,17.9,"37.3"
86,683737,"Busch, Michael","Sep/Oct",339,25.4,0.216,0.243,0.212,0.459,0.334,0.325,0.21,16,74,92.1,20.8,2265,89.2,89.6,12,69,17,0.3999999999999915,6.44,114,146,123,151,292,322,301,"-2.4","2.4","69.8","7.2",86,57,8,3,0,5,18,20.9,9,10.5,2.28977,0.61802,0.32686,-0.27407,"94.5",177,43.859649122807014,8.771929824561402,5.813953488372093,5.76,-0.69,-0.09,2.4,0.314,5,"2.815116279",0.311,0.432,"-2.815116279",0.006,0.0030000000000000027,0.027,0.009,17.4,"38.2"
86,694384,"Schanuel, Nolan","Sep/Oct",325,26.5,0.257,0.068,0.31,0.324,0.306,0.307,0.248,19,74,85.3,14.5,2234,91.2,91.42,9,68,18,0.20000000000000284,6.47,115,147,117,151,289,319,299,"-1","1","63.1","6.4",86,59,16,2,0,1,16,18.6,10,11.6,1.97314,0.79686,0.49209,-0.32698,"91.4",165,25.423728813559322,1.694915254237288,1.1627906976744187,5.91,-1.01,-0.21,2.55,0.349,1,"1.172093023",0.345,0.315,"-1.172093023",0.009,0.0040000000000000036,0.009,-0.001,13.2,"41.2"
86,681297,"Cowser, Colton","Mar/Apr",367,23.4,0.303,0.329,0.395,0.632,0.42,0.395,0.272,23,76,91.6,12.2,2237,88.2,88.47,22,71,15,0.29999999999999716,6.47,115,145,119,150,298,326,300,"-4.5","4.5","72.8","7.0",86,49,10,7,0,6,28,32.6,9,10.5,2.43372,0.54082,0.30919,-0.24895,"96.6",185,55.10204081632652,20.408163265306122,11.627906976744185,5.62,-0.87,-0.23,2.26,0.372,10,"5.275581395",0.348,0.582,"-5.275581395",0.031,0.02400000000000002,0.05,0.025,31,"36.3"
85,687401,"Ortiz, Joey","Jun",352,24.1,0.25,0.111,0.296,0.361,0.328,0.33,0.243,18,72,88.2,6.1,2253,89.9,90.11,10,66,19,0.19999999999998863,6.39,109,150,120,147,304,321,289,"-1.9","1.9","74.0","7.5",85,56,14,2,0,2,16,18.8,13,15.3,2.21376,0.71741,0.54738,0.28048,"94.2",142,48.214285714285715,7.142857142857142,4.705882352941177,5.8,-0.64,-0.22,2.45,0.365,4,"2.285882353",0.359,0.372,"-2.285882353",0.007,0.006000000000000005,-0.011,-0.002,15.2,"41.0"
85,677587,"Rocchio, Brayan","May",341,24.9,0.203,0.029,0.246,0.232,0.276,0.303,0.226,14,69,83.5,13.2,2207,89,89.26,9,66,19,0.29999999999999716,6.42,114,147,115,149,289,318,297,"1.8","-1.8","68.0","7.0",85,57,12,2,0,0,13,15.3,14,16.5,2.32482,0.58435,0.41541,-0.41541,"91.3",160,19.298245614035086,0,0,5.86,-0.62,-0.09,2.24,0.341,0,"-2.097647059",0.36,0.286,"2.097647059",-0.023,-0.01899999999999996,-0.054,-0.027,13.6,"37.6"
85,683737,"Busch, Michael","May",353,24.1,0.208,0.167,0.342,0.375,0.315,0.288,0.17,15,72,86.3,14.7,2369,90.5,90.96,25,65,20,0.5,6.51,118,146,123,150,293,322,299,"1.7","-1.7","68.4","7.0",85,40,8,4,1,2,32,37.6,12,14.1,2.15882,0.65694,0.25612,-0.16412,"93.4",151,32.5,10,4.705882352941177,5.67,-1.42,-0.03,2.4,0.329,4,"-1.945882353",0.297,0.333,"1.945882353",0.038,0.03200000000000003,0.042,0.027,38.5,"37.0"
84,690993,"Keith, Colt","Jun",280,30,0.22,0.11,0.246,0.329,0.247,0.287,0.265,18,82,87.5,10.9,2175,87.9,88.29,12,79,5,0.3999999999999915,6.49,117,146,124,152,294,326,301,"6","-6","70.9","6.8",84,67,13,3,0,2,15,17.9,1,1.2,2.62476,0.35714,0.25524,-0.24429,"93.2",166,38.80597014925373,4.477611940298507,3.571428571428571,5.56,-1.64,-0.03,2.23,0.238,3,"-7.116666667",0.282,0.373,"7.116666667",-0.045,-0.043999999999999984,-0.044,-0.04,15.2,"35.9"
84,681297,"Cowser, Colton","Jun",321,26.2,0.182,0.247,0.188,0.429,0.292,0.329,0.23,14,77,91.5,12.7,2286,89.6,89.81,20,73,11,0.20000000000000284,6.45,115,147,121,151,294,329,303,"4.3","-4.3","72.8","6.8",84,53,6,2,1,5,24,28.6,4,4.8,2.27845,0.60643,0.38095,-0.17143,"95.4",166,45.28301886792453,13.20754716981132,8.333333333333332,5.82,-0.63,-0.06,2.4,0.25,7,"-5.132142857",0.294,0.469,"5.132142857",-0.048,-0.043999999999999984,-0.04,-0.037,27.4,"40.4"
84,666149,"Fitzgerald, Tyler","Sep/Oct",316,26.6,0.231,0.128,0.378,0.359,0.283,0.234,0.18,18,78,86.9,22.3,2221,89.3,89.6,27,73,11,0.29999999999999716,6.47,105,149,115,145,303,322,293,"-0.9","0.9","68.3","7.2",84,46,10,7,0,1,32,38.1,5,6,2.38762,0.50726,0.4131,0.16857,"92.6",177,30.434782608695656,6.521739130434782,3.571428571428571,5.81,-1.25,0.22,2.39,0.286,3,"1.048809524",0.238,0.283,"-1.048809524",0.051,0.04799999999999999,0.076,0.049,37,"36.7"
83,691026,"Winn, Masyn","May",321,25.9,0.3,0.163,0.31,0.463,0.331,0.294,0.283,24,80,83,15.5,2284,89.2,89.35,7,80,3,0.20000000000000284,6.39,104,149,112,146,305,318,285,"-2.6","2.6","68.8","7.2",83,73,15,7,0,2,8,9.6,2,2.4,2.29193,0.62024,0.21145,-0.12639,"92.0",153,24.65753424657534,2.73972602739726,2.4096385542168677,5.82,-0.05,0.08,2.36,0.313,2,"3.075903614",0.297,0.38,"-3.075903614",0.017,0.016000000000000014,0.083,0.037,8.8,"39.7"
83,679845,"Loftin, Nick","Jun",325,25.5,0.188,0.087,0.218,0.275,0.274,0.303,0.224,13,69,84,11.6,2301,90.4,90.7,7,63,20,0.29999999999999716,6.38,109,151,119,147,303,323,295,"2.8","-2.8","68.7","7.3",83,56,9,3,0,1,14,16.9,12,14.5,2.09988,0.71036,0.37434,0.24807,"92.0",147,26.785714285714285,5.357142857142857,3.614457831325301,5.68,-1.04,0.04,2.29,0.313,3,"-3.365060241",0.343,0.316,"3.365060241",-0.036,-0.030000000000000027,-0.041,-0.029,11.1,"38.6"
83,696285,"Young, Jacob","Jun",323,25.7,0.273,0.104,0.345,0.377,0.31,0.286,0.248,21,77,87.6,4.9,2260,90,90.54,11,70,13,0.5,6.47,105,149,109,146,301,321,289,"1.5","-1.5","66.3","6.9",83,59,15,5,0,1,18,21.7,5,6,2.29349,0.54659,0.46217,0.09783,"92.7",139,28.8135593220339,5.084745762711865,3.614457831325301,5.75,-0.67,0.05,2.31,0.325,3,"-1.768674699",0.303,0.335,"1.768674699",0.025,0.02200000000000002,0.042,0.024,15.7,"36.8"
83,680474,"Schuemann, Max","Aug",330,25.2,0.157,0.057,0.204,0.214,0.236,0.293,0.209,11,70,88.7,20.1,2145,89.6,89.75,15,65,18,0.20000000000000284,6.43,107,149,116,146,303,321,288,"4.6","-4.6","66.3","6.7",83,50,9,1,0,1,21,25.3,10,12,2.24602,0.64049,0.50807,0.34663,"92.8",171,42,4,2.4096385542168677,5.76,-1.04,-0.08,2.41,0.277,2,"-5.487951807",0.321,0.318,"5.487951807",-0.052,-0.043999999999999984,-0.104,-0.057,23.1,"38.0"
